Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
434,"SALE INFINIX Note 30 PRO 8/256GB -   Display : 667"""" FHD+ 120HZ Mediatek Helio G99 Garansi",173.55,Infinix,4.61,gadget.ind,65,28
224,ITEL RS4 12+12/256 8+8/128 NFC BATERAI 5000MAH GARANSI RESMI INDONESIA,173.46,ITEL,5,may ponsel,7,6
425,Infinix hot 40 pro nfc 12/256 8/256 triple camera 108MP & hot 40i 8/256 nfc camera 50mp original garansi resmi,170.7,Infinix,4.82,Gio Phone,289,78
5,Infinix Hot 40 Pro 12/256GB - Helio G99 - 678” FHD+ - 5000 mAh - NFC Promo,169.1,Infinix,4.76,CELINE ELEKTRONIK,43,16
167,SAMSUNG GALAXY A23 RAM 6/128 GB 4G & 5G Kelengkapan Fullshet - Bergaransi,169.1,Samsung,4.64,Permatacahh,162,77
228,MURAH!! INFINIX NOTE 30 / RAM 8GB - INTER 256GB / BERGARANSI,169.1,Infinix,4.8,Marvel stores,174,80
612,"samsung A05S 6/128  & A05 4/64 4/128 6/128 original samsung ,garansi resmi",168.83,Samsung,4.81,Zonaphoneshop,86,48
219,Infinix Hot 40 Pro 12/256GB - Up to 16GB Extended RAM - Helio G99,160.11,Infinix,4.17,HP Mart,13,6
622,Xiaomi Redmi 13 8/128GB | 8/256GB 108MP Camera MediaTek Helio G91 Ultra,160.11,Xiaomi,4.84,DORAN GADGET,294,56
128,INFINIX HOT 40 PRO [16/256] INFINIX HOT 40i [16GB/256GB] Garansi Resmi Infinix Indonesia 1 Tahun,159.76,Infinix,4.97,MOE Cell,75,29
4,realme C61 8+128 (50MP AI Camera | 90Hz Eye Comfort Display | 784mm Ultra Slim Design | Powerful Octa-core Chipset | 5000mAh Massive Battery),158.51,Realme,4.92,realme store Jakarta,58,26
307,Azka1505-Realme C31 4/64GB,155.75,Realme,5,Azka1505,19,9
118,Xiaomi Redmi 12 (8GB/128GB) | (8GB/256GB) MediaTek Helio G88,149.96,Xiaomi,4.71,HP Mart,401,174
176,Xiaomi Redmi 12 (8GB/128GB) | (8GB/256GB) MediaTek Helio G88,145.96,Xiaomi,4.65,JAGAD CELLULER,281,100
442,itel RS4 12/256 8/256 8/128  camera 50MP garansi resmi 1tahun produk by infinix,144.89,Infinix,4.97,Gio Phone,99,39
231,XIAOMI REDMI NOTE 12  Snapdragon 685 NFC RAM 4/128GB - 6/128GB - 8/128GB LIKE NEW AMOLED,142.4,Xiaomi,4.68,JAGAD CELLULER,52,19
271,SAMSUNG GALAXY A22 5G RAM 6/128 GB SMARTPHONE A22 5G 6/128 GB -PROMO,142.4,Samsung,4.62,Berliancahh,101,40
431,PROMO Infinix Hot 40i 8/256GB - Up to 16GB Extended RAM - Unisoc T606 LIKE NEW FULLSET,142.4,Infinix,4.57,JAGAD CELLULER,89,42
133,Xiaomi Redmi Note 12 / Note 12 PRO 5G RAM 4/128 GB - 6/128 GB & 8/128 GB 50MP Triple Camera 120Hz AMOLED NFC IP53 ROM 128 GB  - Fullshet,141.51,Xiaomi,4.35,Permatacahh,136,52
177,SALE Xiaomi Redmi 12 (8GB/128GB) | (8GB/256GB) MediaTek Helio G88 Garansi,141.06,Xiaomi,4.65,gadget.ind,53,20
452,Super Sale !!! Samsung Galaxy a12 /A12 / a14 A14 / a15 A15 (5G) (2021) RAM 6GB ROM 128 GB Garansi,137.95,Samsung,4.62,Permatacahh,127,37
59,Infinix Hot 40i 8/256GB Resolution 720 x 1612 pixels,133.49,Infinix,4.75,HP Mart,146,61
163,realme Note 60 6GB+128GB,133.41,realme retail,4.91,realme,749,366
6,realme note 60 6+12/128GB | 32MP | Dust & Water Resistance IP64 | HP Android,132.88,Realme,4.95,realme store Jakarta,225,101
357,Infinix Hot 40i Ram 16+256 New(+)infinix Hot50i ram 12+128 BARU GARANSI RESMI HOT ITEM!!,131.28,Infinix,4.9,Gemilang Cell,390,182
138,Oppo A18 4/128GB 656inci Helio G85 Prosesor 5000mAh Battery Oppo A18 Terbaru 2023 Garansi Resmi original,129.5,OPPO,4.94,Fan Fan Shop,515,210
64,SALE!! INFINIX HOT 30 / RAM 8GB - INTER 128GB / BERGARANSI,129.05,Infinix,4.85,Marvel stores,191,95
98,Xiaomi Redmi 13C 8/256GB - Chipset Mediatek MT6769Z Helio G85 (12nm),128.16,Xiaomi,4.39,HP Mart,198,72
382,SALE Infinix Hot 30 8/128GB NFC Garansi | Helio G88 Up to 16GB,124.6,Infinix,4.76,gadget.ind,51,29
90,XIAOMI POCO C65 RAM 8/256GB SUPORT NFC AMAN DAN TERPERCAYA,124.51,Xiaomi,4.86,ALFA PONSEL 99,33,14
96,Realme C51S NFC  Ram 6+128 GB Camera 50MpBaru garansi resmi 1 tahun,124.15,Realme,4.83,Gemilang Cell,129,54
16,Xiaomi Redmi 14C 5160 mAh Dual kamera AI 50 MP 18Watt - Garansi Resmi,122.46,Xiaomi,5,DORAN GADGET,12,8
102,Redmi 13C 6/128 GB | 8/256 GB Garansi  -,122.38,Xiaomi,4.77,JAGAD CELLULER,56,31
109,XIAOMI REDMI 10 6/128GB 4/64GB   Helio G882 GARANSI,120.6,Xiaomi,4.8,JAGAD CELLULER,41,15
644,"OPPO A18 4GB/128GB -  MediaTek Helio G85, 8 inti hingga 20GHz",120.15,OPPO,4.77,HP Mart,30,13
106,infinix iTel P65 RAM 16GB (8+8/128 GB) BARU GARANSI RESMI 1TAHUN!,119.79,itel,4.64,Gemilang Cell,30,14
100,infinix itel P55 NFC Ram 24GB ( 8+15/256 GB) Battery 5000MAH Baru GARANSI 1 TAHUN  NEW,119.08,itel,4.86,Gemilang Cell,493,221
146,PROMO !! Infinix Hot 30i  8/128gb Mediatek Helio G37 8/128GB Garansi,117.92,Infinix,4.69,gadget.ind,220,101
218,Xiaomi Poco C65 Ram 6 Rom 128GB,117.92,Xiaomi,5,Tiga MutiaraOfficial,20,7
83,TERMURAH!! INFINIX HOT 30I / RAM 8GB - INTER 128GB / BERGARANSI,115.7,Infinix,4.82,Marvel stores,388,197
269,INFINIX HOT 30i 8/128GB Mediatek Helio G37,115.7,Infinix,4.83,CELINE ELEKTRONIK,21,6
137,infinix smart 8pro Ram 8+256 GB Baru garansi resmi infinix 1 tahun,115.34,infini,4.85,Gemilang Cell,28,13
633,SALE SAMSUNG GALAXY A13 6/128 GB Exynos 850 Garansi,114.81,Samsung,4.57,gadget.ind,70,21
619,"Vivo Y17S 6/128GB - 50MP Camera, 15W FlashCharge+5000mAH, IP54",112.94,Vivo,4.7,HP Mart,39,10
131,SALE OPPO A18 4/128 RAM 4GB ROM 128GB - DISPLAY Type : IPS LCD Android 13,111.25,OPPO,4.89,gadget.ind,37,18
422,realme Note 60 4GB+64GB,111.16,realme retail,4.92,realme,2300,885
414,"infinix Hot 50i NFC Ram 12+128 Layar 6,7inchBaru Segel garansi resmi",111.07,Infinix,4.54,Gemilang Cell,29,13
89,Infinix Smart 8 Pro 8/128GB- Up to 16GB Extended RAM,110.98,Infinix,4.71,HP Mart,310,122
178,Infinix smart 9 Ram 4/128 GB Chipset Helio MediaTek G81 original infinix,110.89,Infinix,4.92,Gio Phone,582,283
95,infinix-itel P55 5G RAM 12GB+128GB camera 50MPNew/Baru segel garansi 1 tahun,110,itel,5,Gemilang Cell,35,16
165,"realme C51 4+4/64GB | 4+4/128GB - | NFC - Carbon Black, 4+4/64GB",109.92,Realme,4.95,JAGAD CELLULER,45,20
2,realme note 60 4+8/64GB | 32MP | Dust & Water Resistance IP64 | HP Android,108.94,Realme,4.86,realme store Jakarta,487,255
113,Infinix Smart 9 4/128GB - MediaTek Helio G81,108.58,Infinix,4.92,HP Mart,52,13
14,SALE Infinix Smart 9 4/128GB - Up to 6GB Extended RAM - 67 inch 120Hz Punch Hole Display - Helio G81 - 5000 mAh,107.69,Infinix,4.5,gadget.ind,11,4
153,Realme Note 60 6/128 4/64 original realme garansi resmi,105.73,Realme,5,Gio Phone,22,8
70,Realme NOTE 50 Ram 8+128 (+) Ram 8+64 GB Baru garansi 1 tahunimei sudah terdaftar kementerian,105.46,Realme,4.73,Gemilang Cell,192,97
441,Infinix Smart 8 Plus 4/128GB - Up to 8GB Extended RAM - 90Hz Magic Ring Puch Hole Display - Helio G36 - 6000 mAh - 50MP Rear Camera,105.02,Infinix,5,HP Mart,29,18
590,OPPO A16 652inci RAM 6GB+128GB 13MP AI Triple Camera HD Kamera Eye-care Display handphone baru murah bisa COD gratis ongkir,102.26,OPPO,4.7,MediaTek Mobile,369,142
