Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
55,"Laptop Lenovo Thinkpad X250 Core I3 I5 I7 Gen 5 - Layar 12,5"" Inch Super Murah Mulus dan Best Seller",142.4,QME,4.96,Laptop Choice,49,26
638,LAPTOP LENOVO THINKPAD L440 L450 L460 L470 L480 L490 CORE I3/I5/I7 GEN 4 - LAYAR 14 INCH SUPER MURAH BERKUALITAS,142.4,QME,5,Laptop Choice,8,2
343,LAPTOP LENOVO THINKPAD T420 RAM 16 GB SSD 1 TB PROMO MURAH BAGUS BERGARANSI,141.51,Lenovo,4.73,LEFA Comp,218,110
363,LAPTOP LENOVO THINKPAD T420 RAM 16 GB SSD 1 TB PROMO MURAH BAGUS BERGARANSI,141.51,Lenovo,5,LEFA Comp,9,4
1351,Fullset Komputer HP Built Up Tower Core i5 Gen 4 Siap Pakai,140.98,HP,5,Dian Computer,9,5
39,LAPTOP LENOVO THINKPAD X230 I5 RAM 16 GB SSD 1TB PROMO MURAH BAGUS BERGARANSI,138.68,Lenovo,4.75,LEFA Comp,93,53
681,PROMO CUCI GUDANG HARGA TERMURAH LAPTOP ASUS X441 RAM 4GB /512 SSD FREE GIFT MOUSE+TAS,136.57,ASUS,4.65,CELINE ELEKTRONIK,80,48
1260,"PC AIO / All In One HP Omni 220 Core i5-2400 | Radeon HD6450A | 4GB / SSD 256GB | 22"" FHD",136.17,HP,5,Centrindo Electronic,7,5
4,"Laptop Lenovo Thinkpad X230 X240 X250 core i5 i7 GENERASI 3,,4,5  Layar 12,5"" Inch SUPER MURAH,MULUS,BAGUS, BERKUALITAS DAN BERGARANSI (GRADE A)",133.5,VV - Clothg,5,MAX LAPTOP,8,6
121,"LAPTOP LENOVO THINKPAD X240 CORE  I3 I5 I7 GENERASI 4 - LAYAR 12 ,5 INCH PENINGKATAN TERBARU",133.5,trout boy,4.43,Unlimited Laptop,10,7
190,Laptop HP CORE i7 i5 / RAM 16GB / SSD 512GB / SSD 256GB / 2TB / 1TB - Windows10,133.5,HP,4.71,Twenty Cell,121,66
602,"Laptop Lenovo Thinkpad X240/X240S Core i3/i5/i7 Gen 4 - Layar 12,5 Inch SUPER MURAH",133.5,QME,5,Laptop Choice,22,18
13,Laptop Lenovo Core i7 i5 i3 Ram 8 Gb SSD 256 GB Garansi Infinity Technology,133.41,Lenovo,4.77,Infinity Technology,1200,622
85,Laptop Lenovo Thinkpad X230 Ram 16gb SSD 512gb Murah Bagus Bergaransip,132.61,Lenovo,4.81,RAJA MURAH LAPTOP,114,64
318,"Laptop Lenovo Thinkpad X240/X240S Core i3/i5/i7 Gen 4 - Layar 12,5 Inch SUPER MURAH MULUS DAN BERGARANSI",132.16,UNINICE,5,Grand Laptop,11,1
631,Laptop Lenovo Thinkpad X240 X250 Core I3/I5/I7 Gen 4/5  PALING MURAH MULUS BERGARANSI,132.16,DDP EP STORE,5,Laptop Murah Bagus,7,2
15,"DOUBLE HOT! LAPTOP ASUS X441 / RAM 8GB - 512GB SSD / 14"" inch / (BONUS MOUSE/TAS)",127.76,ASUS,4.6,Marvel stores,350,173
41,"SALE! LAPTOP ASUS X441 / RAM 4GB - HDD 1TB / 14"" INCH / WIN 10 / (BONUS MOUSE/TAS)",124.6,ASUS,4.6,Marvel stores,70,40
56,LAPTOP LENOVO THINKPAD X240 RAM 8 GB SSD 1 TB PROMO MURAH BAGUS BERGARANSI,121.24,Lenovo,4.2,LEFA Comp,15,5
68,"Laptop Dell Latitude E6410 Core i5 Gen 1 Ram 8GB SSD 1TB - Second, Murah, Bergaransi",120.15,Tidak Ada Merek,5,Octal Computer,5,3
884,Laptop Asus X453S x4353m Intel Celeron - N2840 N3050 Ram 8gb Hdd 500gb [PLUS PACKING KAYU],119.1,ASUS,4.35,RRC ELEKTRONIK,59,26
887,LAPTOP ASUS X441 INTEL CELERON RAM 4GB SSD 256GB WIN 10 [PLUS PACKING KAYU],118.59,ASUS,4.85,RRC ELEKTRONIK,78,40
105,LAPTOP ASUS 14 INCH INTEL CELERON / AMD / RAM 8GB SSD 256 WIN 10 [PLUS PACKING KAYU],116.22,ASUS,4.45,RRC ELEKTRONIK,314,162
1486,PC Rakitan Desktop - Intel Core I5 2400 Ram 4GB HDD 500GB,115.63,Intel i5,4.85,Jongko Online Pasundan,23,12
902,LAPTOP Dell D630 D620 RAM 2GB HDD 160GB PROMO SUPER MURAH PELAJAR KERJA RINGAN DLL,115.52,Dell,4.69,DNN COM,75,36
5,LAPTOP LENOVO THINKPAD X200 X201I X240 X270 T400 T410 T440 CORE 2 DUO CORE i3 i5 i7 SSD 128  256 GB,115.03,Lenovo,4.83,Infinity Technology,614,323
557,Laptop Asus 14 Inch Intel Celeron/Amd Ram 8gb Ssd 256gb /Free Tas & Mouse,112.8,ASUS,1,Sentral.Comp,8,1
10,Laptop Asus Intel Celeron/AMD Ram 8gb Hdd 1tb /Free Tas & Mouse,111,ASUS,4.38,Sentral.Comp,388,189
